Enr	B8	hep	DSN	atm
   1.5125000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0324552e-11
   1.5150000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0310002e-11
   1.5175000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0294998e-11
   1.5200000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0279553e-11
   1.5225000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0263671e-11
   1.5250000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0247354e-11
   1.5275000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0230602e-11
   1.5300000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0213431e-11
   1.5325000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0195842e-11
   1.5350000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0177836e-11
   1.5375000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0159417e-11
   1.5400000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0140600e-11
   1.5425000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0121382e-11
   1.5450000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0101766e-11
   1.5475000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0081759e-11
   1.5500000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0061372e-11
   1.5525000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0040605e-11
   1.5550000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0019457e-11
   1.5575000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.9979419e-12
   1.5600000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.9760637e-12
   1.5625000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.9538245e-12
   1.5650000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.9312246e-12
   1.5675000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.9082774e-12
   1.5700000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.8849857e-12
   1.5725000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.8613518e-12
   1.5750000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.8373765e-12
   1.5775000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.8130739e-12
   1.5800000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.7884451e-12
   1.5825000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.7634925e-12
   1.5850000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.7382180e-12
   1.5875000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.7126354e-12
   1.5900000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.6867448e-12
   1.5925000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.6605486e-12
   1.5950000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.6340498e-12
   1.5975000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.6072617e-12
   1.6000000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.5801835e-12
   1.6025000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.5528175e-12
   1.6050000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.5251680e-12
   1.6075000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.4972474e-12
   1.6100000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.4690546e-12
   1.6125000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.4405918e-12
   1.6150000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.4118637e-12
   1.6175000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.3828826e-12
   1.6200000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.3536467e-12
   1.6225000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.3241585e-12
   1.6250000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.2944228e-12
   1.6275000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.2644516e-12
   1.6300000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.2342430e-12
   1.6325000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.2037992e-12
   1.6350000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.1731255e-12
   1.6375000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.1422332e-12
   1.6400000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.1111205e-12
   1.6425000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.0797899e-12
   1.6450000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.0482461e-12
   1.6475000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.0165003e-12
   1.6500000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.9845509e-12
   1.6525000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.9524004e-12
   1.6550000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.9200529e-12
   1.6575000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.8875195e-12
   1.6600000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.8547991e-12
   1.6625000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.8218942e-12
   1.6650000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.7888078e-12
   1.6675000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.7555514e-12
   1.6700000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.7221240e-12
   1.6725000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.6885285e-12
   1.6750000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.6547666e-12
   1.6775000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.6208498e-12
   1.6800000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.5867780e-12
   1.6825000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.5525539e-12
   1.6850000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.5181782e-12
   1.6875000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.4836621e-12
   1.6900000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.4490067e-12
   1.6925000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.4142141e-12
   1.6950000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.3792848e-12
   1.6975000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.3442290e-12
   1.7000000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.3090491e-12
   1.7025000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.2737467e-12
   1.7050000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.2383221e-12
   1.7075000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.2027839e-12
   1.7100000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.1671373e-12
   1.7125000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.1313820e-12
   1.7150000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.0955188e-12
   1.7175000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.0595537e-12
   1.7200000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.0234954e-12
   1.7225000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.9873416e-12
   1.7250000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.9510950e-12
   1.7275000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.9147585e-12
   1.7300000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.8783417e-12
   1.7325000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.8418436e-12
   1.7350000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.8052667e-12
   1.7375000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.7686118e-12
   1.7400000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.7318885e-12
   1.7425000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.6950979e-12
   1.7450000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.6582413e-12
   1.7475000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.6213195e-12
   1.7500000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.5843400e-12
   1.7525000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.5473071e-12
   1.7550000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.5102204e-12
   1.7575000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.4730806e-12
   1.7600000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.4358927e-12
   1.7625000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.3986648e-12
   1.7650000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.3613949e-12
   1.7675000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.3240855e-12
   1.7700000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.2867380e-12
   1.7725000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.2493610e-12
   1.7750000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.2119547e-12
   1.7775000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.1745207e-12
   1.7800000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.1370595e-12
   1.7825000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.0995779e-12
   1.7850000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.0620800e-12
   1.7875000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.0245645e-12
   1.7900000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.9870331e-12
   1.7925000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.9494895e-12
   1.7950000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.9119410e-12
   1.7975000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.8743863e-12
   1.8000000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.8368275e-12
   1.8025000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.7992651e-12
   1.8050000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.7617067e-12
   1.8075000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.7241537e-12
   1.8100000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.6866067e-12
   1.8125000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.6490661e-12
   1.8150000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.6115359e-12
   1.8175000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.5740229e-12
   1.8200000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.5365250e-12
   1.8225000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.4990446e-12
   1.8250000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.4615823e-12
   1.8275000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.4241454e-12
   1.8300000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.3867344e-12
   1.8325000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.3493501e-12
   1.8350000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.3119929e-12
   1.8375000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.2746667e-12
   1.8400000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.2373773e-12
   1.8425000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.2001227e-12
   1.8450000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.1629052e-12
   1.8475000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.1257253e-12
   1.8500000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.0885898e-12
   1.8525000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.0514991e-12
   1.8550000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.0144539e-12
   1.8575000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.9774543e-12
   1.8600000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.9405034e-12
   1.8625000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.9036074e-12
   1.8650000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.8667642e-12
   1.8675000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.8299760e-12
   1.8700000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.7932428e-12
   1.8725000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.7565705e-12
   1.8750000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.7199604e-12
   1.8775000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.6834119e-12
   1.8800000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.6469260e-12
   1.8825000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.6105051e-12
   1.8850000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.5741546e-12
   1.8875000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.5378736e-12
   1.8900000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.5016631e-12
   1.8925000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.4655235e-12
   1.8950000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.4294582e-12
   1.8975000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.3934712e-12
   1.9000000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.3575604e-12
   1.9025000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.3217282e-12
   1.9050000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.2859745e-12
   1.9075000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.2503047e-12
   1.9100000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.2147195e-12
   1.9125000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.1792184e-12
   1.9150000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.1438017e-12
   1.9175000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.1084719e-12
   1.9200000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.0732336e-12
   1.9225000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.0380859e-12
   1.9250000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.0030295e-12
   1.9275000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.9680647e-12
   1.9300000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.9331939e-12
   1.9325000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.8984210e-12
   1.9350000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.8637444e-12
   1.9375000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.8291657e-12
   1.9400000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.7946847e-12
   1.9425000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.7603053e-12
   1.9450000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.7260295e-12
   1.9475000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.6918551e-12
   1.9500000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.6577844e-12
   1.9525000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.6238175e-12
   1.9550000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.5899586e-12
   1.9575000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.5562081e-12
   1.9600000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.5225653e-12
   1.9625000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.4890304e-12
   1.9650000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.4556054e-12
   1.9675000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.4222938e-12
   1.9700000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.3890951e-12
   1.9725000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.3560096e-12
   1.9750000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.3230369e-12
   1.9775000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.2901788e-12
   1.9800000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.2574391e-12
   1.9825000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.2248165e-12
   1.9850000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.1923117e-12
   1.9875000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.1599245e-12
   1.9900000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.1276565e-12
   1.9925000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.0955110e-12
   1.9950000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.0634866e-12
   1.9975000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.0315840e-12
   2.0000000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.9998032e-12
   2.0025000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.9681461e-12
   2.0050000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.9366150e-12
   2.0075000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.9052085e-12
   2.0100000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.8739277e-12
   2.0125000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.8427723e-12
   2.0150000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.8117443e-12
   2.0175000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.7808457e-12
   2.0200000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.7500750e-12
   2.0225000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.7194331e-12
   2.0250000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.6889200e-12
   2.0275000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.6585377e-12
   2.0300000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.6282876e-12
   2.0325000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.5981682e-12
   2.0350000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.5681808e-12
   2.0375000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.5383249e-12
   2.0400000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.5086026e-12
   2.0425000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.4790151e-12
   2.0450000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.4495610e-12
   2.0475000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.4202413e-12
   2.0500000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.3910557e-12
   2.0525000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.3620059e-12
   2.0550000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.3330932e-12
   2.0575000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.3043163e-12
   2.0600000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.2756759e-12
   2.0625000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.2471718e-12
   2.0650000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.2188053e-12
   2.0675000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.1905780e-12
   2.0700000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.1624884e-12
   2.0725000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.1345372e-12
   2.0750000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.1067240e-12
   2.0775000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.0790499e-12
   2.0800000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.0515166e-12
   2.0825000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.0241228e-12
   2.0850000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.9968689e-12
   2.0875000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.9697545e-12
   2.0900000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.9427801e-12
   2.0925000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.9159480e-12
   2.0950000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.8892568e-12
   2.0975000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.8627068e-12
   2.1000000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.8362971e-12
   2.1025000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.8100286e-12
   2.1050000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.7839032e-12
   2.1075000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.7579201e-12
   2.1100000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.7320787e-12
   2.1125000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.7063785e-12
   2.1150000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.6808204e-12
   2.1175000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.6554058e-12
   2.1200000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.6301346e-12
   2.1225000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.6050049e-12
   2.1250000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.5800179e-12
   2.1275000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.5551731e-12
   2.1300000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.5304721e-12
   2.1325000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.5059147e-12
   2.1350000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.4814995e-12
   2.1375000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.4572274e-12
   2.1400000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.4330978e-12
   2.1425000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.4091114e-12
   2.1450000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.3852690e-12
   2.1475000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.3615694e-12
   2.1500000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.3380127e-12
   2.1525000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.3145986e-12
   2.1550000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.2913270e-12
   2.1575000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.2681995e-12
   2.1600000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.2452151e-12
   2.1625000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.2223732e-12
   2.1650000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.1996733e-12
   2.1675000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.1771159e-12
   2.1700000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.1547020e-12
   2.1725000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.1324312e-12
   2.1750000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.1103018e-12
   2.1775000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.0883148e-12
   2.1800000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.0664695e-12
   2.1825000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.0447665e-12
   2.1850000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.0232061e-12
   2.1875000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.0017871e-12
   2.1900000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.9805097e-12
   2.1925000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.9593733e-12
   2.1950000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.9383778e-12
   2.1975000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.9175243e-12
   2.2000000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.8968119e-12
   2.2025000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.8762398e-12
   2.2050000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.8558077e-12
   2.2075000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.8355157e-12
   2.2100000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.8153644e-12
   2.2125000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.7953535e-12
   2.2150000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.7754815e-12
   2.2175000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.7557490e-12
   2.2200000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.7361554e-12
   2.2225000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.7167004e-12
   2.2250000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6973849e-12
   2.2275000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6782078e-12
   2.2300000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6591687e-12
   2.2325000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6402667e-12
   2.2350000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6215023e-12
   2.2375000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6028756e-12
   2.2400000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.5843865e-12
   2.2425000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.5660333e-12
   2.2450000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.5478165e-12
   2.2475000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.5297356e-12
   2.2500000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.5117903e-12
   2.2525000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.4939810e-12
   2.2550000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.4763069e-12
   2.2575000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.4587674e-12
   2.2600000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.4413617e-12
   2.2625000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.4240901e-12
   2.2650000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.4069526e-12
   2.2675000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.3899489e-12
